artist_id,artist_name,external_url
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x
4ScCswdRlyA23odg9thgIO,Jess Glynne,https://api.spotify.com/v1/artists/4ScCswdRlyA23odg9thgIO
0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,https://api.spotify.com/v1/artists/0iEtIxbK0KxaSlF7G42ZOp
4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,https://api.spotify.com/v1/artists/4kI8Ie27vjvonwaB2ePh8T
2cWZOOzeOm4WmBJRnD5R7I,Normani,https://api.spotify.com/v1/artists/2cWZOOzeOm4WmBJRnD5R7I
08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,https://api.spotify.com/v1/artists/08GQAI4eElDnROBrJRGE0X
0TnOYISbd1XYRBk9myaseg,Pitbull,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg
6LqNN22kT3074XbTVUrhzX,Kesha,https://api.spotify.com/v1/artists/6LqNN22kT3074XbTVUrhzX
0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,https://api.spotify.com/v1/artists/0ZED1XzwlLHW4ZaG4lOT6m
58lV9VcRSjABbAbfWS6skp,Bon Jovi,https://api.spotify.com/v1/artists/58lV9VcRSjABbAbfWS6skp
329e4yvIujISKGKz1BZZbO,Farruko,https://api.spotify.com/v1/artists/329e4yvIujISKGKz1BZZbO
4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,https://api.spotify.com/v1/artists/4Ga1P7PMIsmqEZqhYZQgDo
1hzfo8twXdOegF3xireCYs,Milky Chance,https://api.spotify.com/v1/artists/1hzfo8twXdOegF3xireCYs
4QVBYiagIaa6ZGSPMbybpy,Pedro Capó,https://api.spotify.com/v1/artists/4QVBYiagIaa6ZGSPMbybpy
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,https://api.spotify.com/v1/artists/6S2OmqARrzebs0tKUEyXyp
3AQRLZ9PuTAozP28Skbq8V,The Script,https://api.spotify.com/v1/artists/3AQRLZ9PuTAozP28Skbq8V
085pc2PYOi8bGKj0PNjekA,will.i.am,https://api.spotify.com/v1/artists/085pc2PYOi8bGKj0PNjekA
5f7VJjfbwm532GiveGC0ZK,Lil Baby,https://api.spotify.com/v1/artists/5f7VJjfbwm532GiveGC0ZK
2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,https://api.spotify.com/v1/artists/2sil8z5kiy4r76CRTXxBCA
3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,https://api.spotify.com/v1/artists/3t5xRXzsuZmMDkQzgOX35S
5X1JzPIIonP3u9lA580pPT,Francesco Yates,https://api.spotify.com/v1/artists/5X1JzPIIonP3u9lA580pPT
3y24n3XhZ96wgwRXjvS17T,Coolio,https://api.spotify.com/v1/artists/3y24n3XhZ96wgwRXjvS17T
2LhsePRtgCo4THVKULQBL7,L.V.,https://api.spotify.com/v1/artists/2LhsePRtgCo4THVKULQBL7
5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,https://api.spotify.com/v1/artists/5rSXSAkZ67PYJSvpUpkOr7
2l35CQqtYRh3d8ZIiBep4v,MKTO,https://api.spotify.com/v1/artists/2l35CQqtYRh3d8ZIiBep4v
1uU7g3DNSbsu0QjSEqZtEd,Masked Wolf,https://api.spotify.com/v1/artists/1uU7g3DNSbsu0QjSEqZtEd
45dkTj5sMRSjrmBSBeiHym,Tate McRae,https://api.spotify.com/v1/artists/45dkTj5sMRSjrmBSBeiHym
2R21vXR83lH98kGeO99Y66,Anuel AA,https://api.spotify.com/v1/artists/2R21vXR83lH98kGeO99Y66
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5
6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,https://api.spotify.com/v1/artists/6DPYiyq5kWVQS4RGwxzPC7
4Z8W4fKeB5YxbusRsdQVPb,Radiohead,https://api.spotify.com/v1/artists/4Z8W4fKeB5YxbusRsdQVPb
5hdhHgpxyniooUiQVaPxQ0,Nio Garcia,https://api.spotify.com/v1/artists/5hdhHgpxyniooUiQVaPxQ0
1fux65HMCBvfJHqlBc4Nno,Casper Magico,https://api.spotify.com/v1/artists/1fux65HMCBvfJHqlBc4Nno
1TtXnWcUs0FCkaZDPGYHdf,Darell,https://api.spotify.com/v1/artists/1TtXnWcUs0FCkaZDPGYHdf
1SupJlEpv7RS2tPNRaHViT,Nicky Jam,https://api.spotify.com/v1/artists/1SupJlEpv7RS2tPNRaHViT
33ScadVnbm2X8kkUqOkC6Z,Don Omar,https://api.spotify.com/v1/artists/33ScadVnbm2X8kkUqOkC6Z
5bv5RplEOwdCvhq0EILh9E,Lucenzo,https://api.spotify.com/v1/artists/5bv5RplEOwdCvhq0EILh9E
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,https://api.spotify.com/v1/artists/4Uc8Dsxct0oMqx0P6i60ea
4EzkuveR9pLvDVFNx6foYD,James Bay,https://api.spotify.com/v1/artists/4EzkuveR9pLvDVFNx6foYD
4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,https://api.spotify.com/v1/artists/4MVyzYMgTwdP7Z49wAZHx0
1r4hJ1h58CWwUQe3MxPuau,Maluma,https://api.spotify.com/v1/artists/1r4hJ1h58CWwUQe3MxPuau
6jJ0s89eD6GaHleKKya26X,Katy Perry,https://api.spotify.com/v1/artists/6jJ0s89eD6GaHleKKya26X
5gCRApTajqwbnHHPbr2Fpi,Juicy J,https://api.spotify.com/v1/artists/5gCRApTajqwbnHHPbr2Fpi
3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,https://api.spotify.com/v1/artists/3nFkdlSjzX9mRTtwJOzDYB
2qk9voo8llSGYcZ6xrBzKx,Kings of Leon,https://api.spotify.com/v1/artists/2qk9voo8llSGYcZ6xrBzKx
1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,https://api.spotify.com/v1/artists/1mcTU81TzQhprhouKaTkpq
3AA28KZvwAUcZuOKwyblJQ,Gorillaz,https://api.spotify.com/v1/artists/3AA28KZvwAUcZuOKwyblJQ
3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,https://api.spotify.com/v1/artists/3rIZMv9rysU7JkLzEaC5Jp
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,https://api.spotify.com/v1/artists/07YZf4WDAMNwqr4jfgOZ8y
6DgP9otnZw5z6daOntINxp,Joel Corry,https://api.spotify.com/v1/artists/6DgP9otnZw5z6daOntINxp
7uMh23xWiuR7zsNkuNcm2G,MNEK,https://api.spotify.com/v1/artists/7uMh23xWiuR7zsNkuNcm2G
3q7HBObVc0L8jNeTe5Gofh,50 Cent,https://api.spotify.com/v1/artists/3q7HBObVc0L8jNeTe5Gofh
1HxJeLhIuegM3KgvPn8sTa,Jack Ü,https://api.spotify.com/v1/artists/1HxJeLhIuegM3KgvPn8sTa
5he5w2lnU9x7JFhnwcekXX,Skrillex,https://api.spotify.com/v1/artists/5he5w2lnU9x7JFhnwcekXX
5fMUXHkw8R8eOP2RNVYEZX,Diplo,https://api.spotify.com/v1/artists/5fMUXHkw8R8eOP2RNVYEZX
6U3ybJ9UHNKEdsH7ktGBZ7,JID,https://api.spotify.com/v1/artists/6U3ybJ9UHNKEdsH7ktGBZ7
57nPqD7z62gDdq37US9XJR,Arcane,https://api.spotify.com/v1/artists/57nPqD7z62gDdq37US9XJR
47mIJdHORyRerp4os813jD,League of Legends,https://api.spotify.com/v1/artists/47mIJdHORyRerp4os813jD
2ye2Wgw4gimLv2eAKyk1NB,Metallica,https://api.spotify.com/v1/artists/2ye2Wgw4gimLv2eAKyk1NB
56mfhUDKa1vec6rSLZV5Eg,Jawsh 685,https://api.spotify.com/v1/artists/56mfhUDKa1vec6rSLZV5Eg
0u6GtibW46tFX7koQ6uNJZ,Topic,https://api.spotify.com/v1/artists/0u6GtibW46tFX7koQ6uNJZ
5Wg2b4Mp42gicxEeDNawf7,A7S,https://api.spotify.com/v1/artists/5Wg2b4Mp42gicxEeDNawf7
3MZsBdqDrRTJihTHQrO6Dq,Joji,https://api.spotify.com/v1/artists/3MZsBdqDrRTJihTHQrO6Dq
6PXS4YHDkKvl1wkIl4V8DL,Fetty Wap,https://api.spotify.com/v1/artists/6PXS4YHDkKvl1wkIl4V8DL
3NPpFNZtSTHheNBaWC82rB,X Ambassadors,https://api.spotify.com/v1/artists/3NPpFNZtSTHheNBaWC82rB
4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,https://api.spotify.com/v1/artists/4bthk9UfsYUYdcFyqxmSUU
6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,https://api.spotify.com/v1/artists/6ydoSd3N2mwgwBHtF6K7eX
1KCSPY1glIKqW2TotWuXOR,P!nk,https://api.spotify.com/v1/artists/1KCSPY1glIKqW2TotWuXOR
1qUjOF5fzrpoNycD36b2jZ,Nate Ruess,https://api.spotify.com/v1/artists/1qUjOF5fzrpoNycD36b2jZ
1G9G7WwrXka3Z1r7aIDjI7,Outkast,https://api.spotify.com/v1/artists/1G9G7WwrXka3Z1r7aIDjI7
1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,https://api.spotify.com/v1/artists/1l7ZsJRRS8wlW3WfJfPfNS
1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,https://api.spotify.com/v1/artists/1yxSLGMDHlW21z4YXirZDS
3jK9MiCrA42lLAdMGUZpwa,Anderson .Paak,https://api.spotify.com/v1/artists/3jK9MiCrA42lLAdMGUZpwa
6PvvGcCY2XtUcSRld1Wilr,Silk Sonic,https://api.spotify.com/v1/artists/6PvvGcCY2XtUcSRld1Wilr
163tK9Wjr9P9DmM0AVK7lm,Lorde,https://api.spotify.com/v1/artists/163tK9Wjr9P9DmM0AVK7lm
1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,https://api.spotify.com/v1/artists/1HBjj22wzbscIZ9sEb5dyf
2zzpznMuhKlKlqh1ma7Sms,Dakota,https://api.spotify.com/v1/artists/2zzpznMuhKlKlqh1ma7Sms
0NKDgy9j66h3DLnN8qu1bB,Eurythmics,https://api.spotify.com/v1/artists/0NKDgy9j66h3DLnN8qu1bB
5MspMQqdVbdwP6ax3GXqum,Annie Lennox,https://api.spotify.com/v1/artists/5MspMQqdVbdwP6ax3GXqum
7gcCQIlkkfbul5Mt0jBQkg,Dave Stewart,https://api.spotify.com/v1/artists/7gcCQIlkkfbul5Mt0jBQkg
3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,https://api.spotify.com/v1/artists/3IYUhFvPQItj6xySrBmZkd
20sxb77xiYeusSH8cVdatc,Meek Mill,https://api.spotify.com/v1/artists/20sxb77xiYeusSH8cVdatc
2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,https://api.spotify.com/v1/artists/2o5jDhtHVPhrJdv3cEQ99Z
4KWTAlx2RvbpseOGMEmROg,R.E.M.,https://api.spotify.com/v1/artists/4KWTAlx2RvbpseOGMEmROg
6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,https://api.spotify.com/v1/artists/6sFIWsNpZYqfjUpaCgueju
21E3waRsmPlU7jZsS13rcj,Ne-Yo,https://api.spotify.com/v1/artists/21E3waRsmPlU7jZsS13rcj
3qBKjEOanahMxlRojwCzhI,Zacari,https://api.spotify.com/v1/artists/3qBKjEOanahMxlRojwCzhI
26bcq2nyj5GB7uRr558iQg,Survivor,https://api.spotify.com/v1/artists/26bcq2nyj5GB7uRr558iQg
3Xt3RrJMFv5SZkCfUE8C1J,Kim Petras,https://api.spotify.com/v1/artists/3Xt3RrJMFv5SZkCfUE8C1J
4IJczjB0fJ04gs4uvP0Fli,Gym Class Heroes,https://api.spotify.com/v1/artists/4IJczjB0fJ04gs4uvP0Fli
4bYPcJP5jwMhSivRcqie2n,Adam Levine,https://api.spotify.com/v1/artists/4bYPcJP5jwMhSivRcqie2n
3Y7RZ31TRPVadSFVy1o8os,H.E.R.,https://api.spotify.com/v1/artists/3Y7RZ31TRPVadSFVy1o8os
6t1gpxYbY8OlLA7D2RiikQ,Loud Luxury,https://api.spotify.com/v1/artists/6t1gpxYbY8OlLA7D2RiikQ
5uEeqYFuIChoWKy34jp8xE,Brando,https://api.spotify.com/v1/artists/5uEeqYFuIChoWKy34jp8xE
0c173mlxpT3dSFRgMO8XPh,Big Sean,https://api.spotify.com/v1/artists/0c173mlxpT3dSFRgMO8XPh
4A0TivfinfALCAMJqqjZIk,Funk Wav,https://api.spotify.com/v1/artists/4A0TivfinfALCAMJqqjZIk
0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,https://api.spotify.com/v1/artists/0tmwSHipWxN12fsoLcFU3B
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,https://api.spotify.com/v1/artists/4AK6F7OLvEQ5QYCBNiQWHq
5n9bMYfz9qss2VOW89EVs2,Bomba Estéreo,https://api.spotify.com/v1/artists/5n9bMYfz9qss2VOW89EVs2
4WN5naL3ofxrVBgFpguzKo,Rudimental,https://api.spotify.com/v1/artists/4WN5naL3ofxrVBgFpguzKo
2U3FuHYvL3vhkbDAXm24Ep,Dan Caplen,https://api.spotify.com/v1/artists/2U3FuHYvL3vhkbDAXm24Ep
0zOcE3mg9nS6l3yxt1Y0bK,The Fray,https://api.spotify.com/v1/artists/0zOcE3mg9nS6l3yxt1Y0bK
4AVFqumd2ogHFlRbKIjp1t,Alesso,https://api.spotify.com/v1/artists/4AVFqumd2ogHFlRbKIjp1t
4olE3I5QU0dvSR7LIpqTXc,WATT,https://api.spotify.com/v1/artists/4olE3I5QU0dvSR7LIpqTXc
3WrFJ7ztbogyGnTHbHJFl2,The Beatles,https://api.spotify.com/v1/artists/3WrFJ7ztbogyGnTHbHJFl2
4V8LLVI7PbaPR0K2TGSxFF,Tyler; The Creator,https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF
1U1el3k54VvEUzo3ybLPlM,Kali Uchis,https://api.spotify.com/v1/artists/1U1el3k54VvEUzo3ybLPlM
23zg3TcAtWQy7J6upgbUnj,USHER,https://api.spotify.com/v1/artists/23zg3TcAtWQy7J6upgbUnj
7sfl4Xt5KmfyDs2T3SVSMK,Lil Jon,https://api.spotify.com/v1/artists/7sfl4Xt5KmfyDs2T3SVSMK
3ipn9JLAPI5GUEo4y4jcoi,Ludacris,https://api.spotify.com/v1/artists/3ipn9JLAPI5GUEo4y4jcoi
16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,https://api.spotify.com/v1/artists/16oZKvXb6WkQlVAjwo2Wbg
4gwpcMTbLWtBUlOijbVpuu,Capital Cities,https://api.spotify.com/v1/artists/4gwpcMTbLWtBUlOijbVpuu
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,https://api.spotify.com/v1/artists/2EMAnMvWE2eb56ToJVfCWs
2WzaAvm2bBCf4pEhyuDgCY,Ruth B.,https://api.spotify.com/v1/artists/2WzaAvm2bBCf4pEhyuDgCY
53A0W3U0s8diEn9RhXQhVz,Keane,https://api.spotify.com/v1/artists/53A0W3U0s8diEn9RhXQhVz
28ExwzUQsvgJooOI0X1mr3,Jay Rock,https://api.spotify.com/v1/artists/28ExwzUQsvgJooOI0X1mr3
4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX
1rw8ZTLnDHd74TWDDukjVi,Conrad Sewell,https://api.spotify.com/v1/artists/1rw8ZTLnDHd74TWDDukjVi
56xTxG4nQMAs1GW9kvn0uA,Wanz,https://api.spotify.com/v1/artists/56xTxG4nQMAs1GW9kvn0uA
0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,https://api.spotify.com/v1/artists/0eDvMgVFoNV3TpwtrVCoTj
1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,https://api.spotify.com/v1/artists/1aSxMhuvixZ8h9dK9jIDwL
4STHEaNw4mPZ2tzheohgXB,Paul McCartney,https://api.spotify.com/v1/artists/4STHEaNw4mPZ2tzheohgXB
13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,https://api.spotify.com/v1/artists/13ubrt8QOOCPljQ2FL1Kca
2p1fiYHYiXz9qi0JJyxBzN,Skepta,https://api.spotify.com/v1/artists/2p1fiYHYiXz9qi0JJyxBzN
2kCcBybjl3SAtIcwdWpUe3,Lil Peep,https://api.spotify.com/v1/artists/2kCcBybjl3SAtIcwdWpUe3
4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,https://api.spotify.com/v1/artists/4rTv3Ejc7hKMtmoBOK1B4T
2VSHKHBTiXWplO8lxcnUC9,GAYLE,https://api.spotify.com/v1/artists/2VSHKHBTiXWplO8lxcnUC9
0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,https://api.spotify.com/v1/artists/0WwSkZ7LtFUFjGjMZBMt6T
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,https://api.spotify.com/v1/artists/6XpaIBNiVzIetEPCWDvAFP
0LcJLqbBmaGUft1e9Mm8HV,ABBA,https://api.spotify.com/v1/artists/0LcJLqbBmaGUft1e9Mm8HV
26dSoYclwsYLMAKD3tpOr4,Britney Spears,https://api.spotify.com/v1/artists/26dSoYclwsYLMAKD3tpOr4
7keGfmQR4X5w0two1xKZ7d,Kungs,https://api.spotify.com/v1/artists/7keGfmQR4X5w0two1xKZ7d
726MxZBpkxnnoKl6aN7mmj,Cookin' On 3 Burners,https://api.spotify.com/v1/artists/726MxZBpkxnnoKl6aN7mmj
027TpXKGwdXP7iwbjUSpV8,The Walters,https://api.spotify.com/v1/artists/027TpXKGwdXP7iwbjUSpV8
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,https://api.spotify.com/v1/artists/3Z02hBLubJxuFJfhacLSDc
3klZnJvYGIbWritVwQD434,Duncan Laurence,https://api.spotify.com/v1/artists/3klZnJvYGIbWritVwQD434
0CjWKoS55T7DOt0HJuwF1H,Bipolar Sunshine,https://api.spotify.com/v1/artists/0CjWKoS55T7DOt0HJuwF1H
66W9LaWS0DPdL7Sz8iYGYe,JP Saxe,https://api.spotify.com/v1/artists/66W9LaWS0DPdL7Sz8iYGYe
5EehXjjMktLuJmbRsM7YfB,Disciples,https://api.spotify.com/v1/artists/5EehXjjMktLuJmbRsM7YfB
4BxCuXFJrSWGi1KHcVqaU4,Kodaline,https://api.spotify.com/v1/artists/4BxCuXFJrSWGi1KHcVqaU4
7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,https://api.spotify.com/v1/artists/7f5Zgnp2spUuuzKplmRkt7
57vWImR43h4CaDao012Ofp,Steve Lacy,https://api.spotify.com/v1/artists/57vWImR43h4CaDao012Ofp
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,https://api.spotify.com/v1/artists/00FQb4jTyendYWaN8pK0wa
360IAlyVv4PCEVjgyMZrxK,Miguel,https://api.spotify.com/v1/artists/360IAlyVv4PCEVjgyMZrxK
46pWGuE3dSwY3bMMXGBvVS,Rema,https://api.spotify.com/v1/artists/46pWGuE3dSwY3bMMXGBvVS
5L1lO4eRHmJ7a0Q6csE5cT,LISA,https://api.spotify.com/v1/artists/5L1lO4eRHmJ7a0Q6csE5cT
7bXgB6jMjp9ATFy66eO08Z,Chris Brown,https://api.spotify.com/v1/artists/7bXgB6jMjp9ATFy66eO08Z
4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,https://api.spotify.com/v1/artists/4GvEc3ANtPPjt1ZJllr5Zl
2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,https://api.spotify.com/v1/artists/2ysnwxxNtSgbb9t1m2Ur4j
4RddZ3iHvSpGV4dvATac9X,Papa Roach,https://api.spotify.com/v1/artists/4RddZ3iHvSpGV4dvATac9X
5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,https://api.spotify.com/v1/artists/5me0Irg2ANcsgc93uaYrpb
2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,https://api.spotify.com/v1/artists/2jw70GZXlAI8QzWeY2bgRc
5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,https://api.spotify.com/v1/artists/5Y5TRrQiqgUO4S36tzjIRZ
46SHBwWsqBkxI7EeeBEQG7,Kodak Black,https://api.spotify.com/v1/artists/46SHBwWsqBkxI7EeeBEQG7
5xKp3UyavIBUsGy3DQdXeF,A Great Big World,https://api.spotify.com/v1/artists/5xKp3UyavIBUsGy3DQdXeF
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,https://api.spotify.com/v1/artists/6JL8zeS1NmiOftqZTRgdTz
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,https://api.spotify.com/v1/artists/22bE4uQ6baNwSHPVcDxLCe
7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,https://api.spotify.com/v1/artists/7t0rwkOPGlDPEhaOcVtOt9
2cPqdH7XMvwaBJEVjheH8g,Jay Wheeler,https://api.spotify.com/v1/artists/2cPqdH7XMvwaBJEVjheH8g
2ydZrTy8U3kOMOzx20s3dg,DJ Nelson,https://api.spotify.com/v1/artists/2ydZrTy8U3kOMOzx20s3dg
7iK8PXO48WeuP03g8YR51W,Myke Towers,https://api.spotify.com/v1/artists/7iK8PXO48WeuP03g8YR51W
5nGIFgo0shDenQYSE0Sn7c,Evanescence,https://api.spotify.com/v1/artists/5nGIFgo0shDenQYSE0Sn7c
67MNhiAICFY6Pwc2YxCO0K,Elley Duhé,https://api.spotify.com/v1/artists/67MNhiAICFY6Pwc2YxCO0K
5SbkVQYYzlw1kte75QIabH,Gnarls Barkley,https://api.spotify.com/v1/artists/5SbkVQYYzlw1kte75QIabH
1cNDP5yjU5vjeR8qMf4grg,YNW Melly,https://api.spotify.com/v1/artists/1cNDP5yjU5vjeR8qMf4grg
3rWZHrfrsPBxVy692yAIxF,WILLOW,https://api.spotify.com/v1/artists/3rWZHrfrsPBxVy692yAIxF
2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,https://api.spotify.com/v1/artists/2BTZIqw0ntH9MvilQ3ewNY
4cPHsZM98sKzmV26wlwD2W,Brenda Lee,https://api.spotify.com/v1/artists/4cPHsZM98sKzmV26wlwD2W
3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,https://api.spotify.com/v1/artists/3Mcii5XWf6E0lrY3Uky4cA
7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,https://api.spotify.com/v1/artists/7jy3rLJdDQY21OgRLCZ9sD
1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,https://api.spotify.com/v1/artists/1h6Cn3P4NGzXbaXidqURXs
2auikkNYqigWStoHWK1Grq,John Martin,https://api.spotify.com/v1/artists/2auikkNYqigWStoHWK1Grq
1QAJqy2dA3ihHBFIHRphZj,Cigarettes After Sex,https://api.spotify.com/v1/artists/1QAJqy2dA3ihHBFIHRphZj
1g1yxsNVPhMUl9GrMjEb2o,Plain White T's,https://api.spotify.com/v1/artists/1g1yxsNVPhMUl9GrMjEb2o
7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,https://api.spotify.com/v1/artists/7Ey4PD4MYsKc5I2dolUwbH
7LnaAXbDVIL75IVPnndf7w,Jamie Foxx,https://api.spotify.com/v1/artists/7LnaAXbDVIL75IVPnndf7w
63MQldklfxkjYDoUE4Tppz,M83,https://api.spotify.com/v1/artists/63MQldklfxkjYDoUE4Tppz
6FBDaR13swtiWwGhX1WQsP,blink-182,https://api.spotify.com/v1/artists/6FBDaR13swtiWwGhX1WQsP
6MF9fzBmfXghAz953czmBC,Taio Cruz,https://api.spotify.com/v1/artists/6MF9fzBmfXghAz953czmBC
3yDIp0kaq9EFKe07X1X2rz,Nile Rodgers,https://api.spotify.com/v1/artists/3yDIp0kaq9EFKe07X1X2rz
6jsjhAEteAlY0vCiLvMLBA,ROZES,https://api.spotify.com/v1/artists/6jsjhAEteAlY0vCiLvMLBA
0jnsk9HBra6NMjO2oANoPY,Flo Rida,https://api.spotify.com/v1/artists/0jnsk9HBra6NMjO2oANoPY
3KedxarmBCyFBevnqQHy3P,Jessie Reyez,https://api.spotify.com/v1/artists/3KedxarmBCyFBevnqQHy3P
2h93pZq0e7k5yf4dywlkpM,Frank Ocean,https://api.spotify.com/v1/artists/2h93pZq0e7k5yf4dywlkpM
5JYo7gm2dkyLLlWHjxS7Dy,Sandro Cavazza,https://api.spotify.com/v1/artists/5JYo7gm2dkyLLlWHjxS7Dy
4kYGAK2zu9EAomwj3hXkXy,JP Cooper,https://api.spotify.com/v1/artists/4kYGAK2zu9EAomwj3hXkXy
7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,https://api.spotify.com/v1/artists/7z5WFjZAIYejWy0NI5lv4T
1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,https://api.spotify.com/v1/artists/1GxkXlMwML1oSg5eLPiAz3
164Uj4eKjl6zTBKfJLFKKK,JVKE,https://api.spotify.com/v1/artists/164Uj4eKjl6zTBKfJLFKKK
3plJVWt88EqjvtuB4ZDRV3,Ben E. King,https://api.spotify.com/v1/artists/3plJVWt88EqjvtuB4ZDRV3
6QrQ7OrISRYIfS5mtacaw2,Jaymes Young,https://api.spotify.com/v1/artists/6QrQ7OrISRYIfS5mtacaw2
2cGwlqi3k18jFpUyTrsR84,The Verve,https://api.spotify.com/v1/artists/2cGwlqi3k18jFpUyTrsR84
4qIVPF0s71ZYW3qzhu5GkF,Kina,https://api.spotify.com/v1/artists/4qIVPF0s71ZYW3qzhu5GkF
5fSVkkuijRIpxuvSqysYiP,Snøw,https://api.spotify.com/v1/artists/5fSVkkuijRIpxuvSqysYiP
1gl0S9pS0Zw0qfa14rDD3D,Surf Curse,https://api.spotify.com/v1/artists/1gl0S9pS0Zw0qfa14rDD3D
6nS5roXSAGhTGr34W6n7Et,Disclosure,https://api.spotify.com/v1/artists/6nS5roXSAGhTGr34W6n7Et
02A3cEvlLLCbIMVDrK2GHV,Starley,https://api.spotify.com/v1/artists/02A3cEvlLLCbIMVDrK2GHV
33JQK4UoS2aMPYBfdB5Ftt,Ryan Riback,https://api.spotify.com/v1/artists/33JQK4UoS2aMPYBfdB5Ftt
50OApTJurDusIo9dGTqSU4,Lilly Wood and The Prick,https://api.spotify.com/v1/artists/50OApTJurDusIo9dGTqSU4
7giUHu5pv6YTZgSkxxCcgh,Edward Sharpe & The Magnetic Zeros,https://api.spotify.com/v1/artists/7giUHu5pv6YTZgSkxxCcgh
4sTQVOfp9vEMCemLw50sbu,Galantis,https://api.spotify.com/v1/artists/4sTQVOfp9vEMCemLw50sbu
33W1pnW9zScZtYTnAoWnOT,Mr. Probz,https://api.spotify.com/v1/artists/33W1pnW9zScZtYTnAoWnOT
7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,https://api.spotify.com/v1/artists/7qG3b048QCHVRO5Pv1T5lw
7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,https://api.spotify.com/v1/artists/7iZtZyCzp3LItcw1wtPI3D
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,https://api.spotify.com/v1/artists/13y7CgLHjMVRMDqxdx0Xdo
4TH4BHy0LdBi3dpBW4P2UX,R. City,https://api.spotify.com/v1/artists/4TH4BHy0LdBi3dpBW4P2UX
5pUo3fmmHT8bhCyHE52hA6,Liam Payne,https://api.spotify.com/v1/artists/5pUo3fmmHT8bhCyHE52hA6
4TEJudQY2pXxVHPE3gD2EU,BlocBoy JB,https://api.spotify.com/v1/artists/4TEJudQY2pXxVHPE3gD2EU
6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,https://api.spotify.com/v1/artists/6gK1Uct5FEdaUWRWpU4Cl2
